"po_id";"po_date";"vendor_id";"vendor_name";"vendor_location";"vendor_rating";"item_id";"item_name";"category";"qty_ordered";"qty_received";"unit_cost";"expected_delivery_date";"delivery_date";"lead_time_days";"on_time";"return_qty";"defect_flag";"invoice_amount";"grn_date";"invoice_status";"purchase_type"
"PO00719";"2024-04-04";"V035";"Vendor I_35";"Kolkata";4.91;"I0034";"Item_34";"Chemicals";106;106;155.34;"2024-04-13";"2024-04-15";11;0;0;0;16466.04;"2024-04-17";"Posted";"Regular"
"PO00720";"2023-11-13";"V045";"Vendor S_45";"Jaipur";3.15;"I0181";"Item_181";"Chemicals";461;461;1476.85;"2023-12-04";"2023-11-26";13;1;0;0;680827.85;"2023-11-26";"Disputed";"Consignment"
"PO00721";"2025-07-28";"V011";"Vendor K_11";"Pune";2.55;"I0082";"Item_82";"Raw Material";35;35;394.1;"2025-08-13";"2025-08-13";16;1;0;0;13793.5;"2025-08-13";"Posted";"Spot"
"PO00722";"2025-05-09";"V010";"Vendor J_10";"Lucknow";4.27;"I0187";"Item_187";"Electronics";16;16;515.87;"2025-05-21";"2025-05-21";12;1;0;0;8253.92;"2025-05-22";"Pending";"Spot"
"PO00723";"2024-03-29";"V048";"Vendor V_48";"Pune";3.8;"I0164";"Item_164";"Packaging";478;478;491.52;"2024-04-09";"2024-04-02";4;1;0;0;234946.56;"2024-04-02";"Posted";"Regular"
"PO00724";"2023-07-09";"V002";"Vendor B_2";"Mumbai";4.88;"I0196";"Item_196";"Packaging";314;314;1979.01;"2023-07-21";"2023-07-13";4;1;0;0;621409.14;"2023-07-15";"Posted";"Consignment"
"PO00725";"2023-08-26";"V015";"Vendor O_15";"Hyderabad";2.95;"I0176";"Item_176";"Packaging";14;14;520.31;"2023-09-10";"2023-09-03";8;1;0;0;7284.34;"2023-09-04";"Posted";"Consignment"
"PO00726";"2025-05-16";"V039";"Vendor M_39";"Delhi";4.21;"I0121";"Item_121";"Electronics";365;365;1469.04;"2025-05-25";"2025-05-25";9;1;0;0;536199.6;"2025-05-26";"Pending";"Spot"
"PO00727";"2023-05-21";"V011";"Vendor K_11";"Pune";2.55;"I0050";"Item_50";"Finished Goods";116;67;191.6;"2023-06-07";"2023-06-06";16;1;0;0;12837.2;"2023-06-07";"Pending";"Regular"
"PO00728";"2025-01-30";"V043";"Vendor Q_43";"Chennai";2.59;"I0052";"Item_52";"Finished Goods";388;376;1172.56;"2025-02-09";"2025-02-13";14;0;0;0;440882.56;"2025-02-14";"Disputed";"Spot"
"PO00729";"2024-12-05";"V021";"Vendor U_21";"Hyderabad";4.03;"I0118";"Item_118";"Packaging";455;455;360.78;"2024-12-18";"2024-12-22";17;0;0;0;164154.9;"2024-12-22";"Disputed";"Consignment"
"PO00730";"2025-04-24";"V025";"Vendor Y_25";"Jaipur";3.64;"I0185";"Item_185";"Raw Material";161;161;350.16;"2025-05-04";"2025-05-04";10;1;0;0;56375.76;"2025-05-06";"Disputed";"Consignment"
"PO00731";"2024-06-21";"V042";"Vendor P_42";"Lucknow";3.74;"I0181";"Item_181";"Chemicals";403;396;1582.55;"2024-06-30";"2024-07-02";11;0;0;0;626689.8;"2024-07-02";"Posted";"Consignment"
"PO00732";"2024-07-04";"V026";"Vendor Z_26";"Lucknow";4.46;"I0189";"Item_189";"Raw Material";21;21;1212.5;"2024-07-17";"2024-07-16";12;1;0;0;25462.5;"2024-07-18";"Posted";"Regular"
"PO00733";"2023-10-26";"V029";"Vendor C_29";"Bengaluru";3.98;"I0102";"Item_102";"Raw Material";453;453;558.75;"2023-11-01";"2023-10-26";0;1;0;0;253113.75;"2023-10-27";"Posted";"Spot"
"PO00734";"2023-10-29";"V040";"Vendor N_40";"Kolkata";3.6;"I0014";"Item_14";"Packaging";354;354;774.86;"2023-11-03";"2023-11-09";11;0;0;0;274300.44;"2023-11-11";"Pending";"Regular"
"PO00735";"2025-01-09";"V033";"Vendor G_33";"Bengaluru";2.66;"I0029";"Item_29";"Electronics";93;93;785.75;"2025-01-25";"2025-01-16";7;1;0;0;73074.75;"2025-01-18";"Disputed";"Regular"
"PO00736";"2024-02-07";"V027";"Vendor A_27";"Chennai";3.0;"I0083";"Item_83";"Raw Material";231;201;237.99;"2024-02-16";"2024-02-20";13;0;0;0;47835.99;"2024-02-22";"Posted";"Spot"
"PO00737";"2023-04-03";"V017";"Vendor Q_17";"Ahmedabad";3.26;"I0083";"Item_83";"Raw Material";355;355;225.54;"2023-04-10";"2023-04-10";7;1;0;0;80066.7;"2023-04-10";"Disputed";"Consignment"
"PO00738";"2023-05-07";"V006";"Vendor F_6";"Bengaluru";2.89;"I0030";"Item_30";"Raw Material";362;362;207.3;"2023-05-19";"2023-05-23";16;0;0;0;75042.6;"2023-05-25";"Disputed";"Spot"
"PO00739";"2025-01-14";"V033";"Vendor G_33";"Bengaluru";2.66;"I0157";"Item_157";"Chemicals";487;451;240.57;"2025-01-22";"2025-02-03";20;0;0;0;108497.07;"2025-02-03";"Pending";"Consignment"
"PO00740";"2025-06-11";"V043";"Vendor Q_43";"Chennai";2.59;"I0039";"Item_39";"Spare Parts";84;84;1818.21;"2025-07-02";"2025-07-03";22;0;0;0;152729.64;"2025-07-05";"Posted";"Spot"
"PO00741";"2023-11-12";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0187";"Item_187";"Electronics";394;394;531.63;"2023-11-28";"2023-11-26";14;1;0;0;209462.22;"2023-11-26";"Posted";"Regular"
"PO00742";"2023-07-27";"V001";"Vendor A_1";"Delhi";3.44;"I0160";"Item_160";"Packaging";392;392;374.21;"2023-08-08";"2023-08-14";18;0;0;0;146690.32;"2023-08-15";"Disputed";"Regular"
"PO00743";"2024-09-14";"V032";"Vendor F_32";"Chennai";2.93;"I0061";"Item_61";"Spare Parts";112;112;635.95;"2024-09-26";"2024-09-14";0;1;0;0;71226.4;"2024-09-15";"Pending";"Regular"
"PO00744";"2024-09-07";"V039";"Vendor M_39";"Delhi";4.21;"I0002";"Item_2";"Electronics";126;126;1414.96;"2024-09-13";"2024-09-15";8;0;0;0;178284.96;"2024-09-17";"Disputed";"Regular"
"PO00745";"2023-02-20";"V012";"Vendor L_12";"Mumbai";4.92;"I0038";"Item_38";"Spare Parts";29;29;1214.12;"2023-02-27";"2023-03-02";10;0;0;0;35209.48;"2023-03-02";"Disputed";"Consignment"
"PO00746";"2025-05-08";"V039";"Vendor M_39";"Delhi";4.21;"I0077";"Item_77";"Finished Goods";170;170;1427.14;"2025-05-09";"2025-05-10";2;0;0;0;242613.8;"2025-05-11";"Posted";"Regular"
"PO00747";"2024-11-19";"V019";"Vendor S_19";"Mumbai";3.58;"I0157";"Item_157";"Chemicals";339;339;231.7;"2024-11-29";"2024-12-05";16;0;0;0;78546.3;"2024-12-07";"Posted";"Spot"
"PO00748";"2025-02-06";"V038";"Vendor L_38";"Pune";2.74;"I0093";"Item_93";"Spare Parts";477;427;1057.58;"2025-02-23";"2025-03-02";24;0;0;0;451586.66;"2025-03-03";"Pending";"Regular"
"PO00749";"2025-02-15";"V028";"Vendor B_28";"Mumbai";3.79;"I0141";"Item_141";"Raw Material";34;34;174.86;"2025-02-27";"2025-03-05";18;0;0;0;5945.24;"2025-03-07";"Pending";"Spot"
"PO00750";"2024-06-23";"V027";"Vendor A_27";"Chennai";3.0;"I0135";"Item_135";"Spare Parts";108;108;489.15;"2024-07-05";"2024-07-05";12;1;0;0;52828.2;"2024-07-05";"Disputed";"Consignment"
"PO00751";"2024-10-06";"V034";"Vendor H_34";"Hyderabad";4.87;"I0023";"Item_23";"Finished Goods";248;248;18.65;"2024-10-18";"2024-10-06";0;1;0;0;4625.2;"2024-10-08";"Pending";"Spot"
"PO00752";"2024-09-15";"V021";"Vendor U_21";"Hyderabad";4.03;"I0067";"Item_67";"Packaging";270;270;1394.29;"2024-09-22";"2024-09-15";0;1;0;0;376458.3;"2024-09-15";"Disputed";"Consignment"
"PO00753";"2024-05-23";"V034";"Vendor H_34";"Hyderabad";4.87;"I0187";"Item_187";"Electronics";324;324;522.74;"2024-06-06";"2024-06-11";19;0;0;0;169367.76;"2024-06-13";"Posted";"Consignment"
"PO00754";"2023-10-25";"V013";"Vendor M_13";"Mumbai";4.58;"I0001";"Item_1";"Finished Goods";61;20;2142.2;"2023-10-28";"2023-10-25";0;1;0;0;42844.0;"2023-10-27";"Posted";"Consignment"
"PO00755";"2024-02-29";"V027";"Vendor A_27";"Chennai";3.0;"I0012";"Item_12";"Finished Goods";171;171;521.15;"2024-03-17";"2024-03-20";20;0;0;0;89116.65;"2024-03-20";"Posted";"Consignment"
"PO00756";"2023-07-26";"V045";"Vendor S_45";"Jaipur";3.15;"I0073";"Item_73";"Chemicals";131;131;581.43;"2023-08-12";"2023-08-10";15;1;0;0;76167.33;"2023-08-12";"Disputed";"Spot"
"PO00757";"2025-02-24";"V001";"Vendor A_1";"Delhi";3.44;"I0030";"Item_30";"Raw Material";352;352;262.72;"2025-03-14";"2025-03-04";8;1;0;0;92477.44;"2025-03-06";"Disputed";"Regular"
"PO00758";"2025-05-02";"V012";"Vendor L_12";"Mumbai";4.92;"I0050";"Item_50";"Finished Goods";170;170;235.55;"2025-05-11";"2025-05-06";4;1;0;0;40043.5;"2025-05-07";"Pending";"Regular"
"PO00759";"2024-10-23";"V009";"Vendor I_9";"Delhi";4.0;"I0124";"Item_124";"Chemicals";80;80;489.66;"2024-11-05";"2024-11-02";10;1;0;0;39172.8;"2024-11-04";"Pending";"Spot"
"PO00760";"2025-03-13";"V027";"Vendor A_27";"Chennai";3.0;"I0191";"Item_191";"Raw Material";29;29;1928.8;"2025-03-29";"2025-03-20";7;1;0;0;55935.2;"2025-03-22";"Disputed";"Spot"
"PO00761";"2024-07-22";"V035";"Vendor I_35";"Kolkata";4.91;"I0005";"Item_5";"Chemicals";107;107;1126.59;"2024-08-04";"2024-08-09";18;0;0;0;120545.13;"2024-08-10";"Posted";"Regular"
"PO00762";"2023-10-15";"V002";"Vendor B_2";"Mumbai";4.88;"I0087";"Item_87";"Packaging";193;193;918.09;"2023-11-01";"2023-11-20";36;0;0;0;177191.37;"2023-11-22";"Disputed";"Spot"
"PO00763";"2023-07-11";"V039";"Vendor M_39";"Delhi";4.21;"I0030";"Item_30";"Raw Material";443;443;231.15;"2023-07-26";"2023-08-01";21;0;0;0;102399.45;"2023-08-02";"Disputed";"Regular"
"PO00764";"2023-10-06";"V027";"Vendor A_27";"Chennai";3.0;"I0023";"Item_23";"Finished Goods";255;255;20.75;"2023-10-21";"2023-10-24";18;0;0;0;5291.25;"2023-10-25";"Posted";"Consignment"
"PO00765";"2023-11-06";"V012";"Vendor L_12";"Mumbai";4.92;"I0029";"Item_29";"Electronics";192;192;773.04;"2023-11-13";"2023-11-17";11;0;0;0;148423.68;"2023-11-17";"Pending";"Consignment"
"PO00766";"2023-01-26";"V031";"Vendor E_31";"Kolkata";4.02;"I0129";"Item_129";"Packaging";79;79;2046.73;"2023-02-04";"2023-01-28";2;1;0;0;161691.67;"2023-01-30";"Disputed";"Spot"
"PO00767";"2025-03-05";"V021";"Vendor U_21";"Hyderabad";4.03;"I0037";"Item_37";"Packaging";394;394;1389.82;"2025-03-20";"2025-03-26";21;0;0;0;547589.08;"2025-03-28";"Disputed";"Regular"
"PO00768";"2023-07-30";"V047";"Vendor U_47";"Delhi";3.28;"I0010";"Item_10";"Electronics";236;236;669.65;"2023-08-12";"2023-08-16";17;0;0;0;158037.4;"2023-08-16";"Posted";"Spot"
"PO00769";"2025-08-12";"V003";"Vendor C_3";"Chennai";4.33;"I0176";"Item_176";"Packaging";435;435;477.78;"2025-08-24";"2025-08-21";9;1;0;0;207834.3;"2025-08-22";"Posted";"Regular"
"PO00770";"2024-06-17";"V050";"Vendor X_50";"Ahmedabad";2.96;"I0169";"Item_169";"Electronics";382;382;1394.4;"2024-06-30";"2024-06-30";13;1;0;0;532660.8;"2024-07-01";"Disputed";"Regular"
"PO00771";"2023-11-25";"V013";"Vendor M_13";"Mumbai";4.58;"I0050";"Item_50";"Finished Goods";147;147;247.55;"2023-12-05";"2023-12-08";13;0;0;0;36389.85;"2023-12-09";"Disputed";"Regular"
"PO00772";"2023-10-07";"V010";"Vendor J_10";"Lucknow";4.27;"I0041";"Item_41";"Electronics";141;101;228.27;"2023-10-21";"2023-10-24";17;0;0;0;23055.27;"2023-10-24";"Posted";"Consignment"
"PO00773";"2023-12-25";"V036";"Vendor J_36";"Delhi";4.52;"I0082";"Item_82";"Raw Material";139;139;458.29;"2024-01-11";"2024-01-11";17;1;0;0;63702.31;"2024-01-12";"Disputed";"Regular"
"PO00774";"2023-06-25";"V005";"Vendor E_5";"Hyderabad";2.89;"I0080";"Item_80";"Chemicals";314;314;1138.05;"2023-07-11";"2023-07-08";13;1;0;0;357347.7;"2023-07-08";"Posted";"Regular"
"PO00775";"2024-04-27";"V044";"Vendor R_44";"Mumbai";4.77;"I0013";"Item_13";"Raw Material";55;55;1685.43;"2024-05-02";"2024-04-30";3;1;0;0;92698.65;"2024-05-01";"Posted";"Consignment"
"PO00776";"2024-09-02";"V038";"Vendor L_38";"Pune";2.74;"I0162";"Item_162";"Electronics";429;429;1538.86;"2024-09-14";"2024-09-09";7;1;0;0;660170.94;"2024-09-10";"Pending";"Spot"
"PO00777";"2025-04-17";"V013";"Vendor M_13";"Mumbai";4.58;"I0183";"Item_183";"Chemicals";389;389;1085.1;"2025-04-28";"2025-05-03";16;0;0;0;422103.9;"2025-05-04";"Disputed";"Regular"
"PO00778";"2023-04-06";"V045";"Vendor S_45";"Jaipur";3.15;"I0120";"Item_120";"Raw Material";50;50;1291.43;"2023-04-22";"2023-04-14";8;1;0;0;64571.5;"2023-04-16";"Pending";"Spot"
"PO00779";"2023-08-26";"V015";"Vendor O_15";"Hyderabad";2.95;"I0037";"Item_37";"Packaging";441;441;1493.39;"2023-09-09";"2023-09-05";10;1;0;0;658584.99;"2023-09-06";"Pending";"Regular"
"PO00780";"2024-12-17";"V043";"Vendor Q_43";"Chennai";2.59;"I0085";"Item_85";"Packaging";404;404;1766.21;"2024-12-28";"2024-12-20";3;1;0;0;713548.84;"2024-12-21";"Posted";"Regular"
"PO00781";"2024-05-01";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0090";"Item_90";"Chemicals";246;246;2014.58;"2024-05-15";"2024-05-10";9;1;0;0;495586.68;"2024-05-11";"Disputed";"Consignment"
"PO00782";"2023-05-11";"V033";"Vendor G_33";"Bengaluru";2.66;"I0027";"Item_27";"Electronics";208;208;1500.58;"2023-05-23";"2023-05-13";2;1;0;0;312120.64;"2023-05-14";"Disputed";"Consignment"
"PO00783";"2023-03-14";"V020";"Vendor T_20";"Ahmedabad";3.23;"I0137";"Item_137";"Raw Material";237;237;1727.3;"2023-03-25";"2023-03-24";10;1;0;0;409370.1;"2023-03-26";"Posted";"Consignment"
"PO00784";"2023-06-12";"V031";"Vendor E_31";"Kolkata";4.02;"I0099";"Item_99";"Raw Material";34;34;108.19;"2023-06-24";"2023-06-27";15;0;0;0;3678.46;"2023-06-29";"Pending";"Spot"
"PO00785";"2024-08-03";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0140";"Item_140";"Packaging";356;356;516.56;"2024-08-12";"2024-08-15";12;0;0;0;183895.36;"2024-08-15";"Disputed";"Consignment"
"PO00786";"2024-08-10";"V032";"Vendor F_32";"Chennai";2.93;"I0030";"Item_30";"Raw Material";304;304;234.69;"2024-08-22";"2024-08-24";14;0;0;0;71345.76;"2024-08-24";"Pending";"Regular"
"PO00787";"2023-11-12";"V026";"Vendor Z_26";"Lucknow";4.46;"I0018";"Item_18";"Spare Parts";307;268;1499.31;"2023-11-20";"2023-11-12";0;1;0;0;401815.08;"2023-11-13";"Pending";"Spot"
"PO00788";"2024-10-22";"V043";"Vendor Q_43";"Chennai";2.59;"I0016";"Item_16";"Spare Parts";47;38;1247.05;"2024-11-06";"2024-11-01";10;1;0;0;47387.9;"2024-11-03";"Posted";"Regular"
"PO00789";"2024-11-07";"V010";"Vendor J_10";"Lucknow";4.27;"I0116";"Item_116";"Finished Goods";273;273;1511.4;"2024-11-24";"2024-11-20";13;1;0;0;412612.2;"2024-11-21";"Posted";"Regular"
"PO00790";"2024-11-28";"V021";"Vendor U_21";"Hyderabad";4.03;"I0077";"Item_77";"Finished Goods";292;292;1738.36;"2024-12-02";"2024-11-28";0;1;0;0;507601.12;"2024-11-29";"Disputed";"Spot"
"PO00791";"2023-04-02";"V038";"Vendor L_38";"Pune";2.74;"I0003";"Item_3";"Chemicals";314;314;1821.87;"2023-04-13";"2023-04-09";7;1;0;0;572067.18;"2023-04-09";"Pending";"Regular"
"PO00792";"2024-01-14";"V036";"Vendor J_36";"Delhi";4.52;"I0014";"Item_14";"Packaging";1;1;716.28;"2024-01-20";"2024-01-14";0;1;0;0;716.28;"2024-01-15";"Posted";"Spot"
"PO00793";"2025-06-05";"V002";"Vendor B_2";"Mumbai";4.88;"I0061";"Item_61";"Spare Parts";222;222;614.2;"2025-06-14";"2025-06-16";11;0;0;0;136352.4;"2025-06-17";"Disputed";"Spot"
"PO00794";"2024-02-20";"V025";"Vendor Y_25";"Jaipur";3.64;"I0112";"Item_112";"Spare Parts";280;280;1107.34;"2024-03-01";"2024-02-28";8;1;0;0;310055.2;"2024-02-28";"Posted";"Consignment"
"PO00795";"2024-01-29";"V024";"Vendor X_24";"Hyderabad";3.42;"I0107";"Item_107";"Finished Goods";79;79;1387.59;"2024-02-17";"2024-02-24";26;0;0;0;109619.61;"2024-02-24";"Posted";"Regular"
"PO00796";"2023-03-15";"V042";"Vendor P_42";"Lucknow";3.74;"I0005";"Item_5";"Chemicals";74;74;1116.1;"2023-03-30";"2023-03-23";8;1;0;0;82591.4;"2023-03-24";"Posted";"Regular"
"PO00797";"2023-05-21";"V042";"Vendor P_42";"Lucknow";3.74;"I0107";"Item_107";"Finished Goods";441;441;1431.08;"2023-05-27";"2023-06-02";12;0;0;0;631106.28;"2023-06-04";"Pending";"Consignment"
"PO00798";"2023-07-04";"V030";"Vendor D_30";"Pune";2.62;"I0131";"Item_131";"Chemicals";218;218;641.42;"2023-07-23";"2023-07-25";21;0;0;0;139829.56;"2023-07-26";"Posted";"Regular"
"PO00799";"2024-03-10";"V039";"Vendor M_39";"Delhi";4.21;"I0002";"Item_2";"Electronics";296;296;1760.58;"2024-03-20";"2024-03-22";12;0;0;0;521131.68;"2024-03-24";"Disputed";"Spot"
"PO00800";"2024-02-25";"V035";"Vendor I_35";"Kolkata";4.91;"I0148";"Item_148";"Raw Material";188;185;1842.42;"2024-03-09";"2024-03-16";20;0;0;0;340847.7;"2024-03-18";"Pending";"Regular"
"PO00801";"2024-08-17";"V031";"Vendor E_31";"Kolkata";4.02;"I0177";"Item_177";"Raw Material";41;41;1892.66;"2024-08-28";"2024-08-26";9;1;0;0;77599.06;"2024-08-27";"Pending";"Consignment"
"PO00802";"2023-03-22";"V034";"Vendor H_34";"Hyderabad";4.87;"I0157";"Item_157";"Chemicals";46;46;196.23;"2023-04-02";"2023-04-02";11;1;0;0;9026.58;"2023-04-04";"Disputed";"Regular"
"PO00803";"2024-12-01";"V041";"Vendor O_41";"Kolkata";2.81;"I0139";"Item_139";"Finished Goods";409;409;1031.77;"2024-12-14";"2024-12-17";16;0;0;0;421993.93;"2024-12-18";"Disputed";"Regular"
"PO00804";"2024-04-25";"V030";"Vendor D_30";"Pune";2.62;"I0132";"Item_132";"Raw Material";464;464;248.01;"2024-05-10";"2024-05-09";14;1;0;0;115076.64;"2024-05-10";"Pending";"Spot"
"PO00805";"2023-10-24";"V011";"Vendor K_11";"Pune";2.55;"I0010";"Item_10";"Electronics";356;356;577.07;"2023-11-09";"2023-11-10";17;0;0;0;205436.92;"2023-11-12";"Disputed";"Spot"
"PO00806";"2023-03-04";"V041";"Vendor O_41";"Kolkata";2.81;"I0122";"Item_122";"Finished Goods";297;293;42.16;"2023-03-16";"2023-03-06";2;1;0;0;12352.88;"2023-03-07";"Disputed";"Consignment"
"PO00807";"2023-01-28";"V019";"Vendor S_19";"Mumbai";3.58;"I0125";"Item_125";"Chemicals";43;38;1380.63;"2023-02-09";"2023-02-08";11;1;0;0;52463.94;"2023-02-09";"Pending";"Regular"
"PO00808";"2024-09-22";"V018";"Vendor R_18";"Lucknow";3.81;"I0071";"Item_71";"Finished Goods";440;440;1671.76;"2024-09-29";"2024-10-03";11;0;0;0;735574.4;"2024-10-05";"Posted";"Consignment"
"PO00809";"2025-01-26";"V010";"Vendor J_10";"Lucknow";4.27;"I0169";"Item_169";"Electronics";229;229;1386.43;"2025-02-07";"2025-02-10";15;0;0;0;317492.47;"2025-02-12";"Posted";"Spot"
"PO00810";"2023-07-05";"V034";"Vendor H_34";"Hyderabad";4.87;"I0009";"Item_9";"Raw Material";176;176;85.41;"2023-07-11";"2023-07-07";2;1;0;0;15032.16;"2023-07-09";"Posted";"Spot"
"PO00811";"2025-02-09";"V027";"Vendor A_27";"Chennai";3.0;"I0198";"Item_198";"Electronics";197;197;1800.69;"2025-03-02";"2025-02-28";19;1;0;0;354735.93;"2025-03-02";"Posted";"Regular"
"PO00812";"2024-08-14";"V047";"Vendor U_47";"Delhi";3.28;"I0089";"Item_89";"Spare Parts";28;28;757.11;"2024-08-25";"2024-08-26";12;0;0;0;21199.08;"2024-08-26";"Posted";"Regular"
"PO00813";"2024-04-20";"V026";"Vendor Z_26";"Lucknow";4.46;"I0122";"Item_122";"Finished Goods";155;155;48.84;"2024-05-02";"2024-05-05";15;0;0;0;7570.2;"2024-05-07";"Posted";"Spot"
"PO00814";"2024-11-30";"V046";"Vendor T_46";"Ahmedabad";4.16;"I0100";"Item_100";"Electronics";243;243;619.21;"2024-12-11";"2024-12-15";15;0;0;0;150468.03;"2024-12-16";"Posted";"Spot"
"PO00815";"2025-08-07";"V029";"Vendor C_29";"Bengaluru";3.98;"I0098";"Item_98";"Chemicals";348;348;919.49;"2025-08-24";"2025-08-28";21;0;0;0;319982.52;"2025-08-28";"Posted";"Consignment"
"PO00816";"2024-10-14";"V023";"Vendor W_23";"Pune";3.23;"I0111";"Item_111";"Packaging";313;313;794.84;"2024-10-24";"2024-10-24";10;1;0;0;248784.92;"2024-10-25";"Pending";"Spot"
"PO00817";"2025-04-01";"V007";"Vendor G_7";"Delhi";2.65;"I0066";"Item_66";"Packaging";336;336;1676.77;"2025-04-16";"2025-04-21";20;0;0;0;563394.72;"2025-04-23";"Disputed";"Regular"
"PO00818";"2025-01-21";"V044";"Vendor R_44";"Mumbai";4.77;"I0151";"Item_151";"Packaging";395;395;1302.45;"2025-01-27";"2025-01-21";0;1;0;0;514467.75;"2025-01-23";"Posted";"Spot"
"PO00819";"2024-07-14";"V001";"Vendor A_1";"Delhi";3.44;"I0173";"Item_173";"Spare Parts";5;5;219.7;"2024-07-31";"2024-08-04";21;0;0;1;1098.5;"2024-08-06";"Posted";"Consignment"
"PO00820";"2024-04-01";"V023";"Vendor W_23";"Pune";3.23;"I0057";"Item_57";"Finished Goods";372;372;815.34;"2024-04-09";"2024-04-13";12;0;0;0;303306.48;"2024-04-13";"Disputed";"Regular"
"PO00821";"2023-02-28";"V039";"Vendor M_39";"Delhi";4.21;"I0169";"Item_169";"Electronics";458;458;1383.07;"2023-03-04";"2023-02-28";0;1;0;0;633446.06;"2023-03-02";"Posted";"Consignment"
"PO00822";"2023-05-03";"V006";"Vendor F_6";"Bengaluru";2.89;"I0155";"Item_155";"Packaging";67;67;1271.3;"2023-05-15";"2023-05-20";17;0;0;0;85177.1;"2023-05-22";"Disputed";"Regular"
"PO00823";"2025-07-06";"V008";"Vendor H_8";"Ahmedabad";4.67;"I0179";"Item_179";"Raw Material";95;95;1755.14;"2025-07-13";"2025-07-13";7;1;0;0;166738.3;"2025-07-13";"Disputed";"Spot"
"PO00824";"2025-08-02";"V018";"Vendor R_18";"Lucknow";3.81;"I0197";"Item_197";"Finished Goods";219;219;859.79;"2025-08-12";"2025-08-21";19;0;0;0;188294.01;"2025-08-22";"Pending";"Regular"
"PO00825";"2025-03-10";"V005";"Vendor E_5";"Hyderabad";2.89;"I0071";"Item_71";"Finished Goods";398;373;1692.08;"2025-03-21";"2025-03-18";8;1;0;0;631145.84;"2025-03-18";"Pending";"Spot"
"PO00826";"2023-07-02";"V029";"Vendor C_29";"Bengaluru";3.98;"I0018";"Item_18";"Spare Parts";252;252;1442.74;"2023-07-16";"2023-07-18";16;0;0;0;363570.48;"2023-07-19";"Posted";"Consignment"
"PO00827";"2024-05-18";"V007";"Vendor G_7";"Delhi";2.65;"I0037";"Item_37";"Packaging";277;277;1599.69;"2024-05-30";"2024-06-01";14;0;0;0;443114.13;"2024-06-03";"Posted";"Spot"
"PO00828";"2025-01-02";"V017";"Vendor Q_17";"Ahmedabad";3.26;"I0027";"Item_27";"Electronics";18;9;1447.13;"2025-01-11";"2025-01-06";4;1;0;0;13024.17;"2025-01-06";"Pending";"Regular"
"PO00829";"2024-10-30";"V041";"Vendor O_41";"Kolkata";2.81;"I0001";"Item_1";"Finished Goods";478;453;1948.2;"2024-11-05";"2024-11-08";9;0;0;0;882534.6;"2024-11-10";"Pending";"Spot"
"PO00830";"2024-08-11";"V001";"Vendor A_1";"Delhi";3.44;"I0132";"Item_132";"Raw Material";363;363;225.47;"2024-08-26";"2024-08-29";18;0;0;0;81845.61;"2024-08-30";"Pending";"Consignment"
"PO00831";"2025-03-10";"V005";"Vendor E_5";"Hyderabad";2.89;"I0139";"Item_139";"Finished Goods";116;71;1002.65;"2025-03-19";"2025-03-11";1;1;0;0;71188.15;"2025-03-12";"Posted";"Consignment"
"PO00832";"2024-07-02";"V023";"Vendor W_23";"Pune";3.23;"I0086";"Item_86";"Electronics";350;350;654.27;"2024-07-14";"2024-07-09";7;1;0;0;228994.5;"2024-07-11";"Posted";"Spot"
"PO00833";"2024-07-01";"V022";"Vendor V_22";"Ahmedabad";2.85;"I0021";"Item_21";"Packaging";431;431;1571.54;"2024-07-10";"2024-07-10";9;1;0;0;677333.74;"2024-07-12";"Posted";"Regular"
"PO00834";"2024-07-21";"V003";"Vendor C_3";"Chennai";4.33;"I0099";"Item_99";"Raw Material";339;339;124.54;"2024-08-04";"2024-08-07";17;0;0;0;42219.06;"2024-08-07";"Disputed";"Consignment"
"PO00835";"2024-01-03";"V032";"Vendor F_32";"Chennai";2.93;"I0022";"Item_22";"Finished Goods";454;454;449.08;"2024-01-15";"2024-01-25";22;0;0;0;203882.32;"2024-01-25";"Posted";"Regular"
"PO00836";"2023-01-26";"V047";"Vendor U_47";"Delhi";3.28;"I0152";"Item_152";"Electronics";123;123;183.32;"2023-02-10";"2023-02-04";9;1;0;0;22548.36;"2023-02-06";"Disputed";"Spot"
"PO00837";"2024-05-26";"V035";"Vendor I_35";"Kolkata";4.91;"I0116";"Item_116";"Finished Goods";495;495;1511.34;"2024-05-31";"2024-06-04";9;0;0;0;748113.3;"2024-06-04";"Pending";"Consignment"
"PO00838";"2023-02-13";"V026";"Vendor Z_26";"Lucknow";4.46;"I0031";"Item_31";"Chemicals";109;109;1529.37;"2023-02-27";"2023-03-05";20;0;0;0;166701.33;"2023-03-06";"Disputed";"Consignment"
"PO00839";"2023-06-02";"V048";"Vendor V_48";"Pune";3.8;"I0149";"Item_149";"Chemicals";120;120;1783.25;"2023-06-13";"2023-06-16";14;0;0;0;213990.0;"2023-06-16";"Pending";"Consignment"
"PO00840";"2023-01-20";"V031";"Vendor E_31";"Kolkata";4.02;"I0159";"Item_159";"Spare Parts";24;24;19.19;"2023-01-30";"2023-01-28";8;1;0;0;460.56;"2023-01-28";"Posted";"Consignment"
